episodic_rewards
-131.8549542
-92.5506793
1022.533086
1009.92009
11.3789612
971.7437423
928.1639056
145.6656639
977.1390617
1001.510963
109.7827835
111.4674633
1024.100477
1090.967026
158.3900174
993.766779
935.5134385
733.047679
949.7903731
1000.224753
985.3078914
914.0113611
925.8299058
946.5610948
748.1813727
902.9878744
949.7304576
929.8617464
921.9768456
996.4661256
771.3662896
969.9771976
-970.0230289
716.7462067
928.0603755
924.6062399
962.5617145
980.3564692
953.4269229
946.0212834
912.9095157
928.9893034
973.5312589
951.9109533
919.5854717
918.7699805
910.7851558
904.9675627
914.2203475
976.3512855
964.2742698
976.599042
742.2843824
702.5925896
913.9460457
979.012567
988.7716059
998.2135823
935.4472131
752.7680741
936.9623364
939.7544777
765.3296825
958.1368213
939.9359277
949.2845828
783.8504047
955.7713137
786.0844395
796.9827847
908.6316129
903.6569041
965.388498
758.7319484
761.4101794
936.4843621
973.4976755
959.1813713
-558.3315033
793.2558264
955.3282426
918.6173733
913.2730669
929.1480132
914.3803062
973.7000065
773.8599076
1000.281813
962.5155782
798.6778127
958.9861815
920.60893
910.3840451
958.2654749
912.9092497
985.6088608
998.1151554
997.0624979
909.2238333
-486.9776947
908.120652
984.8831897
992.9243647
931.3242378
962.2254202
907.8881021
998.7918379
960.3672116
997.2018397
952.3600075
975.0131883
959.4266945
936.8048126
949.7101772
997.44401
988.0528462
948.3682043
957.3477164
927.8787237
900.3096774
972.4175412
41.8022952
902.5737896
970.6521784
727.7329597
969.039943
950.5376032
969.2529014
909.9977614
970.949848
942.7538919
922.4821416
980.1884949
963.2580213
913.0544861
954.3071977
910.8589663
936.2599104
913.7814494
986.1115343
968.9036347
901.6334395
940.9350235
952.6001058
916.3363939
974.8309944
937.4737479
987.4501125
940.0050644
935.9186928
933.5322835
928.5112932
977.3449306
992.9032483
923.3066999
936.2736219
910.314677
994.1011003
974.7330529
-990.1820579
920.5869389
962.8771945
748.1263491
959.6409467
909.3477778
935.1695268
951.900915
703.3236997
928.2059589
902.6244747
780.9388699
918.7282772
986.1349639
972.7771138
998.2501088
962.5708628
932.6496102
754.7792617
979.0793887
922.8688098
991.3648025
907.2406026
790.2829936
923.9310136
953.9661322
988.4132957
917.1160505
952.6640922
946.3293112
955.0911859
718.3648121
964.0096074
914.7894423
963.0214848
991.8668247
982.7820367
954.9207626
938.3113954
925.1407795
927.4819336
942.6717745
910.8268691
-994.92008
-944.1847282
945.2943359
-948.4251865
916.7911842
928.9223875
943.7043425
929.139574
751.9177913
967.1361109
954.2931697
976.9012658
901.7972155
921.6722972
-534.2330362
934.9238743
990.8613189
949.2165049
988.6904542
726.1581401
965.77198
934.9206219
975.9849965
-48.8400665
-167.144442
958.1106714
714.909795
962.5137146
973.3749321
918.9101719
981.8131932
944.5791906
975.9515785
994.2700192
913.053862
958.6726239
920.1001124
935.5301289
932.5467016
919.5388204
929.0377782
977.1179098
767.3654578
757.9484776
939.5338747
943.0123363
952.6835514
934.4853403
914.8835421
900.5655581
739.4489412
731.1128956
919.7841777
917.7928016
991.8012
997.0375478
950.2426063
725.5176134
928.0497119
992.6341027
961.2420303
990.9640597
960.8350298
788.4515878
960.6588421
915.9141007
928.0692014
976.3821447
920.5777409
947.7784217
984.0956377
960.5183516
993.8685786
917.2399737
717.8295405
908.3813862
901.0453848
972.5503844
997.6934406
985.536808
914.2481695
759.6691995
956.9829599
715.5679329
949.5384061
791.2493265
774.3503315
917.2093186
902.3496893
925.2233367
976.7361068
904.647387
970.6502814
924.3499223
998.8667107
903.6183594
978.343619
935.2020727
900.2467523
997.9186869
970.8326178
986.7508526
984.6585724
956.6663787
774.683184
950.3857901
916.9299616
700.4537293
911.1018633
951.0232859
989.2216149
983.0614605
980.2414807
930.6519543
976.0959442
948.6348692
940.433922
911.9407678
971.4132172
924.6511296
931.241514
971.3618549
774.5764494
939.3041988
901.6085247
978.5563171
995.8712645
765.631201
917.1227239
928.2221155
994.1008022
792.7111872
938.3508189
780.9394148
726.6691387
906.1122153
993.6033278
903.7185314
704.3492558
920.0348922
940.279116
797.5364233
907.1805283
976.7930183
960.6577071
733.5412077
994.9794459
987.0506631
995.9659769
990.0437126
991.4068775
968.4123451
989.5431084
938.2728532
955.2507785
939.3234601
725.6432873
966.8227181
986.3334987
995.9430709
963.3494109
935.8519125
919.2824192
984.06639
916.7079769
949.383423
984.3402588
994.1495579
938.4568552
747.1442997
925.6912602
934.4713354
983.2521139
999.1559508
926.1988061
950.528193
734.7439147
998.3507453
926.0835017
928.3185726
935.609615
927.048385
948.2344653
958.5687357
959.1727739
-474.8039955
956.4675459
708.9653155
927.7801154
-990.1486718
939.2928638
780.1486696
749.9632095
929.9906979
912.1486678
905.8978173
966.0746223
702.0555577
