-1.321135540821452015e-01,-5.306267909196487054e-01
-1.323019774814920280e-01,-5.251669963135913166e-01
-1.101887710421613209e-01,-4.987447343431705704e-01
-1.139995335323536613e-01,-5.006758797460093557e-01
-1.410793662339596966e-01,-5.533946472566064756e-01
-1.319021328144551197e-01,-5.143508226541420036e-01
-1.179727148746367860e-01,-4.987827688277959304e-01
-1.221265468993101289e-01,-4.881057185079036853e-01
-1.269219207540462080e-01,-5.002937177922807122e-01
-1.303117770568182898e-01,-5.019235805319334220e-01
-1.251877529643788955e-01,-4.796025085820498912e-01
-1.448437411241217665e-01,-5.105904020614644434e-01
-1.181667458550774846e-01,-4.782745725181627994e-01
-1.013723493054041747e-01,-4.603379891073245966e-01
-1.038568338867024987e-01,-4.941809347413154696e-01
-7.788869448586095701e-02,-4.646683837796478644e-01
-6.556141766192367937e-02,-5.015135814190325725e-01
-9.531578228745503367e-02,-5.097226872305550271e-01
-1.067808932348409123e-01,-5.199298670927826604e-01
-1.053516167879327142e-01,-5.253199307602786083e-01
-7.061648924495898816e-02,-5.086613584936104937e-01
-4.733617832157849953e-02,-4.849112647392746500e-01
-5.996718143111008648e-02,-5.181343213740315923e-01
-8.308044430444001816e-02,-5.250405404452108682e-01
-5.629641814579776360e-02,-5.118339578823615232e-01
