average_episodic_rewards
-823.7462616408109
-823.8501254776729
-823.8700500100598
-823.8835536044965
-823.8955898602078
-823.908663829858
-823.9220352338456
-823.9358774101595
-823.9494159854519
-823.9589738548232
-823.9676432702039
-823.977232236722
-823.9894312689928
-824.0016251640589
-824.0147837281035
-823.9707248517337
-823.9898949331324
-849.0663136678133
-874.1257410583472
-899.2490499617188
-924.3123993330537
-949.3748351759892
-949.5640826680517
-974.7222277536072
-999.7862224451528
-999.7189296722547
-999.4922990296429
-999.4926215514008
-999.4930833248412
-999.4940500921009
-999.498852816542
-999.4995880157119
-999.5004434038476
-999.5009472511534
-999.5021876524359
-999.5037389637573
-999.5053999387368
-999.5067064252495
-999.5083139396862
-999.5098987096328
-999.5114125912212
-999.424442148691
-999.4263161808442
-999.4283789211077
-999.4302734771103
-999.4314142240704
-999.4329147282194
-999.4336884288008
-999.4334220517339
-999.4336569202321
-999.4335025127972
-999.4334960200143
-999.433646569168
-999.4295918990599
-999.4294481840818
-999.4428421216501
-999.4394671983388
-999.4234910063672
-999.4233800395334
-999.4466621595762
-999.4372726117363
-999.433175864202
-999.4561090628786
-999.5182179290554
-999.517991109311
-999.5133744250888
-999.5117860679987
-999.5077092138861
-999.5027929786618
-999.4939215781178
-999.7943505321127
-999.7841827486675
-999.7798722863914
-999.7750178837475
-999.7736370875467
-999.7724141535964
-999.7725277656285
-999.8838481118077
-999.8829571441325
-999.8819612103796
-999.8816539895213
-999.881591870035
-999.8810133748888
-999.8800992842746
-999.8794352562909
-999.8777165264422
-999.8764457179561
-999.8760731263146
-999.8756381747604
-999.8736737143769
-999.8713566895182
-999.8669170401278
-999.8687964534147
-999.9508705607074
-1000.0278675828929
-1000.0108009873026
-1000.0448434936812
-1000.0411654149154
-1000.0620464898795
-1000.0373765901038
-1000.051661127972
-1000.082401247314
-1000.0563192866678
-1000.0823031484713
-1000.0826071135822
-1000.0875630870063
-1000.0899561348346
-1000.0954998886853
-1000.0989911495068
-1000.107444524391
-999.8073864211768
-999.8175966199218
-999.8198621097357
-999.8224335249288
-999.8203766883742
-987.3198722975585
-987.3187333235616
-987.2074090054411
-987.2086265121421
-974.710716569069
-962.2118484020812
-949.7129770295481
-937.2137761221508
-924.7149738493172
-912.216218681099
-899.7188758666825
-887.2207077283332
-874.7224233268469
-862.2250275901428
-849.7288223177304
-837.2337455389701
-824.7402902142006
-812.2408284928613
-799.6647743194268
-787.0903946162871
-774.5967820102015
-762.0683589205781
-749.5779222775586
-737.0635190632602
-724.5712692449065
-712.0688976529678
-699.5446490232559
-699.5496011540849
-686.9637445139008
-674.4655480994435
-661.967119439086
-649.4682425320141
-636.9687134248222
-624.4716351014092
-611.9734670013589
-599.4744772038994
-586.9756597096384
-574.4778614990389
-561.980610776199
-549.4845662855375
-549.4869827341323
-536.9886496779189
-524.4894784044333
-511.9895197282294
-511.9891209820511
-511.9889487177343
-511.9888793687845
-511.9887569950233
-511.98855621671356
-511.9880066617194
-511.9879406312122
-511.98771284551367
-511.9875907772134
-511.9876510661446
-511.9875113461233
-511.98697497507993
-511.9865023667726
-511.9861193045397
-511.9860566654861
-511.9857850504022
-511.9856092854778
-511.98523247489004
-511.9848958733286
-511.9850199521685
-511.98478193920454
-511.98451688731166
-511.9843733402264
-499.48448227319477
-499.4842872786886
-499.4841079947202
-499.48393267813697
-499.4842655344686
-499.48449995036134
-499.48523163099037
-499.48559510655286
-499.48612668836375
-499.4864128092364
-499.48749829662285
-499.48835276496266
-499.48863459918596
-499.4883778063195
-499.4880202439197
-499.4874309378588
-499.4875870947295
-499.48716825583614
-499.48671339382526
-499.4865239177501
-499.4863594206175
-499.4863811606938
-499.4864882684766
-499.4864138739031
-499.4862973883893
-499.48612249580856
-499.4862772388502
-499.4859966463593
-499.48625072097866
-499.48603089102926
-499.4861600353406
-499.4861388811975
-499.4861656659926
-499.48632854230516
-499.486512404649
-499.4863763166369
-499.4864262933279
-499.48618861339025
-499.48620069877245
-499.48570483612014
-499.48595762881195
-499.4858973549852
-499.4861380332036
-499.48627225511564
-499.48602736158483
-499.4859123381392
-499.48554057080565
-499.4850100558413
-499.4845865027526
-499.4842142466355
-499.4839487691115
-499.48375541312964
-499.48372468013133
-499.4837172220392
-499.48362439333744
-499.4839028801933
-499.483557104407
-499.4837367087654
-499.4839887669559
-499.4839287783543
-499.48386783987735
-499.4837969081808
-499.48380392112813
-499.48364642087034
-499.48351810551105
-499.48375822757237
-499.4836529050244
-499.4838585537191
-499.4838613270147
-499.48432135911463
-499.4842781075002
-499.4843151840432
-499.48431252511074
-499.4840732752376
-499.48394716742496
-499.484048878688
-499.48384565169556
-499.4838511930331
-499.483886691123
-499.484139289286
-499.48409790075345
-499.4842768004117
-499.48414710430916
-499.48394775343394
-499.48380621999013
-499.4840664794916
-499.48422737528546
-499.48467465314377
-499.48477260276
-499.4851801040719
-499.48518233166243
-499.48560449616144
-499.4855884521542
-499.4856378207561
-499.48548092559906
-499.48563073985815
-499.48611252964264
-499.486305359806
-499.4862397287785
-499.48634080386427
-499.48668377715023
-499.4865939557054
-499.4867745521311
-499.486797119626
-499.4868036413345
-499.4867217220726
-499.48672560552495
-499.48654013398163
-499.48655538734494
-499.4863326393439
-499.4861493914253
-499.4863610659586
-499.48654250214366
-499.48675299378164
-499.4872197828232
-499.48749825373216
-499.4878202236717
-499.48831801162186
-499.4883442346275
-499.4887925134415
-499.488872590903
-499.4892198556536
-511.9895710543007
-511.990371998974
-511.99095540787323
-511.9909127690984
-511.9911155944361
-511.991222003604
-511.9917269100589
-511.99154915714405
-524.4919677690222
-536.9920551881521
-549.4920751387963
-561.992593666664
-561.9929902159539
-561.9929277343109
-561.9928103998287
-561.9928218179477
-561.9930601838732
-561.993024672813
-561.9933159751453
-561.9936524705475
-561.9935808137218
-561.9933583634105
-561.9940421505054
-561.9939976462593
-561.9941747732086
-561.9948070099624
-561.9945671126575
-561.9951047775315
-561.9955045666007
-561.9954702110988
-561.9953294382756
-561.9951517296165
-561.9948884808373
-561.9949815049811
-561.9950011366309
-561.9946902537987
-561.9944414616605
-561.9942493979112
-561.9943926225451
-561.9938145644168
-549.4935393015089
-549.4931895706197
-549.4926085784953
-549.4926897905987
-549.4927574674884
-549.4926939953584
-549.492691733772
-549.4926696444179
-536.9926721912592
-524.4923341512758
-511.9921747086313
-499.491731875018
-499.49120684428635
-499.4908991269851
-499.4904078381534
-499.4903113055263
-499.4901773877606
-499.48957253272494
-499.4888282243428
-499.48736811632307
-499.48626131484207
-499.4861080151921
-499.4850865363136
-499.4844064549205
-499.4830754608878
-499.48198513721053
-499.48080699966397
-499.4776870741907
-499.4745803467712
-499.4695774281778
-499.46381706924666
-499.4560246743723
-499.4499566647493
-499.4449874792973
-499.4415441411129
-499.4365935655054
-499.43246123353913
-499.4308844726723
-499.4298607701936
-499.42886127363437
-499.4275436049244
-499.4235758063904
-499.4176999213117
-499.413198407814
-499.40827194811516
-499.4017778637488
-499.39607712115566
-499.39084432090857
-499.3833102236811
-499.37529977184806
-499.36137338466824
-499.34946532922214
-499.34497638068717
-499.3341132139432
-499.3195832097752
-499.30995283075447
-499.3001003553092
-499.2899608362066
-499.26271041991396
-499.2526809107891
-499.2431329319103
-499.23780140180224
-499.2334114927183
-499.225360513309
-499.21550916363833
-486.66542958993284
-486.62992772721026
-486.6232509830112
-499.08116009772465
-486.50999551736186
-486.50008015806463
-486.4914670770105
-473.9199180582673
-461.35982458482175
-448.7977810682866
-436.2368654790592
-423.56339891445407
-410.97961296238356
-398.44420731279524
-385.90101439675277
-373.3313025504506
-360.8010794717115
-360.7922372215591
-360.78299749425247
-360.7744678166801
-348.2324104250186
-335.5722233009539
-335.5598130839952
-335.5531653187021
-335.5460113844812
-323.04470751026486
-310.50465878363275
-297.9925099053686
-297.99260550973514
-297.9999733469411
-298.0024895376259
-298.00636894131486
-298.01084482409624
-298.0322493412192
-298.03881086291847
-298.04278483411525
-298.04265436274846
-298.0414607564386
-298.0450788334441
-298.05207117319503
-310.5990781257889
-310.6317230189212
-310.636437192312
-298.1775470388885
-310.75033902783264
-310.76380584104993
-310.7770079989429
-323.351893217891
-335.91590493010733
-348.4801837690535
-361.0446107357758
-373.7212456523251
-386.3054739630976
-398.84065230686303
-411.3840729546835
-423.95423505968574
-436.4872421007425
-436.50083001290295
-436.5131067047772
-436.5245724948289
-449.07143913770415
-461.73630774706396
-461.75368705384653
-461.76724472742853
-461.78200755085766
-474.29697601168635
-486.84879076342514
-499.36554005241015
-499.3762613746154
-499.38306740263295
-499.38952860590814
-499.3952348456549
-499.40111725071876
-499.4071314899087
-499.4117455880354
-499.4181151608509
-499.42387390247296
-499.42984664458874
-499.43498528101316
-499.43888085302314
-499.442344434129
-499.4462091006006
-499.45060315949684
-499.4542455200253
-499.4570556803486
-499.45904973416435
-499.46193302072896
-499.4644726709712
-499.4652071618364
-499.4660688732065
-499.46708746772913
-499.46810660162544
-499.4690738641901
-499.46997291610796
-499.47094597475586
-499.47173526880397
-499.4727303350307
-499.4739282947585
-499.47490335533956
-499.4762637267975
-499.47730318583217
-499.4779104318257
-499.4781820167469
-499.4782543937984
-499.4788229829395
-499.4790841172673
-499.4791439952949
-499.4794479898602
-499.4799350724288
-499.4802495781272
-499.48051401861346
-499.48062919530076
-499.48051090719656
-499.4802553883104
-499.48014558061493
-499.48010591905734
-499.4798779416254
-499.4796564212029
-499.47978079408267
-499.4796501621646
-499.4796127782676
-499.47965825504417
-499.47984911407
-499.4797851932359
-499.4799196593138
-499.47995682708404
-499.48031743961064
-499.4802714462956
-499.4799992440036
-499.4799066807529
-499.4802358936777
-499.48000104100174
-499.4800581444468
-499.4800963305891
-499.479907180587
-499.4799299453545
-499.47973045191554
-499.47964660922054
-499.47988793893455
-499.4799658828376
-499.48014506871533
-499.4801132784336
-499.4800254074131
-499.4804218325338
-499.48030115455595
-499.4803403834876
-499.4803151428383
-499.4799983611665
-499.47971680619276
-499.4800706323692
-499.480432722753
-499.4805457794446
-499.4810697835357
-499.48138594328304
-499.4815106650029
-499.48186400690486
-499.48258726831716
-499.4833525627122
-499.48385477288036
-511.98448807148634
-511.9851057663749
-511.98554973608225
-511.9859572842056
-511.9866679499284
-524.4870962340437
-536.9871677297026
-549.487042081967
-561.9872332588117
-574.4873591741099
-586.9868897041479
-599.4860671387335
-611.9861159060417
-624.4857400786595
-637.0330616468789
-649.5570890720842
-662.0559270576111
-674.555436533948
-687.0544607178674
-699.553087363579
-712.0527683557724
-724.5514989082938
-737.0502279545373
-749.5484595790738
-762.0466991230577
-774.5447191666423
-787.0429434013787
-799.5367248827637
-812.0907939152889
-824.6741297527575
-837.1719440177851
-849.7179675829266
-862.2214796163602
-874.742432244574
-862.9087711177514
-875.4038332329588
-888.0675875467608
-900.7786905803162
-913.2768992874923
-925.8377079353007
-925.8325030617525
-938.3272013130305
-950.8948305982019
-963.4871430729017
-975.984362321733
-975.98205741599
-975.9802139894061
-975.9782980877975
-975.9762747788521
-975.9743041717851
-975.9732078952309
-975.9720332161016
-975.9704188258358
-975.9686359160839
-975.919604496246
-975.8936015626539
-975.8930252948428
-975.8914603903261
-975.8906329839003
-975.8897694952562
-975.888222160019
-975.8878593872741
-975.8871425137528
-975.8868842971121
-975.886608284156
-975.9103141632004
-975.9100511449949
-975.9142321622719
-975.8583937516902
-975.7732346686595
-975.7735178013554
-975.7255536412271
-975.7201399059244
-975.6970081880933
-1000.0286844547993
-1000.0316164524098
-999.8654872826897
-999.6521478492405
-999.6516528723896
-999.5883040976429
-999.5911572138397
-999.5943606082604
-999.5245171615522
-999.4297582367897
-999.4299610940027
-999.4538987569233
-999.4536841601014
-999.4536217759887
-999.4535962532897
-999.4534653477003
-999.4531662253419
-999.4534601706458
-999.453611506724
-999.4538996427831
-999.4540875593946
-999.4544536897711
-999.4543763241185
-999.4546045696
-999.454626059652
-999.4548245667808
-999.4549781978274
-999.4549412834197
-999.4548861342024
-999.4551003275537
-999.4551071262774
-999.4312675655423
-999.4316973355599
-999.4318407619218
-999.4326014111441
-999.4334083914094
-999.4348269857353
-999.4364076509531
-999.4383060854847
-999.440319975097
-999.4425282452634
-999.4449871438853
-999.4476546839645
-999.449830539084
-999.4518884271926
-986.9544344497087
-974.456720652682
-961.9587258720167
-949.4609937143705
-949.4635323848892
-949.4659488271702
-949.4443076848718
-949.446136146217
-949.4477828684716
-949.4499383757005
-949.4516756979559
-949.4536982941063
-949.4551856273172
-949.4571023756907
-949.4584665928598
-949.458741904156
-949.4592080523911
-949.4603762018199
-949.461491197814
-949.4623268314026
-949.4632328154981
-949.4634719540918
-949.4634384218447
-949.4637803945003
-949.4635990916129
-949.4637487789005
-949.4639744247461
-949.4635940996216
-949.4634979335842
-949.4628518945892
-949.4618020844533
-949.4603457691262
-949.4585905261049
-949.4566199241881
-949.4545114225373
-949.4525698259858
-949.4501677635487
-949.4478168598649
-949.4455340327753
-949.443587158417
-961.9410378324756
-974.4388533104553
-986.9371497734744
-999.435224359213
-999.4338102074144
-999.4332857979076
-999.4324463809675
-999.4324912266402
-999.4322390421117
-999.4305938760339
-999.4294514547277
-999.428027914974
-999.4262866616773
-999.4240455666284
-999.4226405256308
-999.4221757659685
-999.4215410587545
-999.4202550247823
-999.4192056090321
-999.4182272833492
-999.4172227757351
-999.4167806415771
-999.4167584541647
-999.4165116745038
-999.4166954745342
-999.4165939019974
-999.4167398255101
-999.417675193401
-999.4176191317474
-999.4177538539585
-999.4179190455465
-999.4179362848311
-999.4181973059749
-999.4181091458638
-999.4181177041097
-999.4179399938755
-999.4178983775255
-999.4177068168563
-999.4178817440163
-999.4178635981443
-999.4179819948961
-999.4179021538948
-999.4175154498804
-999.4172269420382
-999.4161158291265
-999.4144814018539
-999.4132419202575
-999.4113748468517
-999.4100886513988
-999.4098329751374
-999.4095152343431
-999.4091230408707
-999.4090501972117
-999.4091867143804
-999.409089331637
-999.4089934127524
-999.4088891145886
-999.4086654674769
-999.4086871658731
-999.4088292470047
-999.4087500537169
-999.4088795752072
-999.4337217468892
-999.4337795665749
-999.4337343985924
-999.4339494180964
-999.4336278016308
-999.4328763103088
-999.4329751878806
-999.432820377497
-999.4329388871829
-999.4329968427095
-999.4329311116799
-999.4562202607797
-999.475594370189
-999.4755545080291
-999.4756528602586
-999.4759063813083
-999.4977828568462
-999.4975186822194
-999.4973111419085
-999.4973371641499
-999.4974020324659
-999.4973390349136
-999.4974286079372
-999.4970263331892
-999.5161480116112
-999.5161943238178
-999.5161917338979
-999.5160983391379
-999.5159193461211
-999.5158268678758
-999.5159496287067
-999.5160920447736
-999.5160809653983
-999.5162786124565
-999.5162759402258
-999.516474936386
-999.5162407958596
-999.5162258411216
-999.5162218776717
-999.516318040115
-999.4916113616425
-999.4916286037771
-999.4915419584817
-999.4912986908682
-999.491379014769
-999.491466404436
-999.4916039292206
-999.491707304965
-999.4914013012906
-999.4915407638122
-999.4916497750839
-999.5034406467017
-999.4843549151125
-999.4842444463411
-999.5769937849269
-999.7650438726862
-999.8226390291209
-999.8388370669479
-999.8390796316562
-999.9348832774049
-999.9347782344278
-999.9348936726307
-999.9488324597075
-975.7777597850702
-975.8368373528301
-975.8759614318636
-976.3161203100046
-952.5654656286933
-940.0492963711507
-927.5512968599469
-915.0532770928097
-902.5552689452546
-890.0574186077389
-877.5593150623301
-865.0615163939095
-852.5634810343512
-840.0655630514275
-827.5676554380898
-815.0697835946232
-802.5713940694123
-790.0731899215082
-777.5746379079167
-765.0759789981029
-752.5773763006026
-740.0786305050652
-727.5793047577372
-715.081108620705
-702.5824012948389
-677.5763947861452
-665.0749887421749
-652.5731881702693
-640.0367834499688
-627.5355739908325
-615.0343756215003
-615.0532988355133
-589.8014765007204
-564.588292936709
-539.3320178011776
-514.1957483085556
-489.03729609874426
-463.788575368731
-438.4567104296692
-425.91880077432415
-437.5882396862542
-425.0095905401669
-412.47118769219406
-399.53173047985837
-410.78253392954576
-410.7951728487804
-410.7908818967376
-410.78711736189837
-410.7820422647007
-410.7770132292533
-410.7734482845729
-410.7688137983996
-410.7675131304474
-410.7664373606958
-410.76522290017647
-410.76454227404895
-410.7639100738621
-410.7603755589897
-410.7598586343411
-410.75988502567196
-410.75981385963814
-410.7596822726443
-410.7598502985893
-410.7583420849558
-410.75632513082456
-423.2637386016464
-423.2668085604264
-423.2699575606213
-423.2728594487048
-423.2737798144525
-423.2769008390296
-410.6665411772311
-423.230961416535
-435.86634695441114
-448.60815872514434
-461.24655173655594
-473.80913799531953
-486.5594637109998
-499.39342479125605
-499.4195823969943
-499.4234280364594
-499.42589123141533
-499.4275170581527
-511.92842761871435
-524.5426250909602
-537.0475476248037
-537.0520542653815
-537.0552312480971
-537.0602725178726
-537.0655861457788
-537.0692759775163
-537.0739381834815
-537.0755186657573
-537.0765724579014
-537.0778872707489
-537.0789862479762
-537.0800612847096
-549.5829725480526
-549.7412721599648
-537.2317184427484
-525.7395734869233
-513.2200740789136
-500.71331233766284
-501.08842136821005
-501.0757709419774
-501.0733764613648
-501.3295523096499
-488.8135612619525
-476.30701318846934
-488.80143653896255
-488.79922285927967
-501.2756207909889
-489.31249798969645
-476.7728468309422
-464.9713686054869
-452.19798021132556
-439.5710467393318
-426.27318164982114
-413.59499585729634
-401.03830597782206
-413.22944528005326
-425.670240798162
-438.130167946055
-438.0821062296403
-437.8999584718651
-437.755131851107
-450.14950038419545
-437.0818420185765
-424.47287438809616
-411.69666635429274
-399.14165956646383
-386.59222341508865
-374.00148904617595
-361.176120085241
-373.64211943551425
-361.1042744072565
-348.5686732160892
-348.5985286950239
-361.1907448883829
-361.1878548543925
-360.39394347913384
-385.27087786430513
-410.24783193379426
-422.3295543407133
-434.80342494103024
-447.25220142957426
-459.4589614817804
-484.43857206559534
-509.4012450312618
-509.3727316927485
-496.4315356405144
-471.2341485843572
-495.3127964424909
-520.240649515868
-544.3796045027154
-569.6085113316632
-594.6825879497113
-595.148936224911
-595.1072547693178
-595.0664200695562
-570.3374698098283
-557.8924666916989
-558.2296450781727
-533.2107816771768
-533.2713724093446
-508.22587493297
-495.8237692286819
-508.8850253833406
-521.4866449870522
-534.2574055072744
-546.8119005075741
-572.3141937579583
-584.9041129657251
-597.729448950279
-585.2626030343815
-597.8002868336911
-610.334633367292
-597.8055224022579
-585.0560103797147
-597.5683302089544
-609.8551788639994
-597.496827484981
-585.0252733432492
-572.5694982193193
-560.1112630002883
-547.6647637489459
-535.202108765686
-522.7373020488964
-510.2802379472203
-497.8163647422136
-510.75991313184807
-523.4814671849466
-511.3672615280495
-498.9794147589728
-486.6407834314474
-474.18468243204126
-461.7398747940745
-474.57163461439933
-487.29137901882797
-499.88891779908965
-512.4268121791864
-524.932457875155
-512.1354546300081
-524.702879049892
-512.2122877082109
-537.4076759026235
-549.9195136850451
-562.4806111483289
-575.005410130904
-587.5099089149304
-600.0089093559751
-599.5553313194208
-612.055270655396
-624.591984597879
-637.3540016581413
-649.8531253797061
-662.3608865757221
-674.8599035763971
-687.3726736640685
-699.872183401101
-712.3709236488802
-724.8715389192505
-737.372155554032
-749.8716099255191
-762.369058546378
-774.869128452366
-787.3686172551039
-800.0856898039353
-812.6508912758327
-825.2605324214352
-837.7605199312432
-850.2598744866873
-862.7596618700687
-875.2586916156337
-887.7840038112233
-900.2851675752454
-912.7848740308413
-925.2846661267934
-937.8155773753457
-950.3155005996589
-962.8245169121016
-962.8227164447073
-975.321990478087
-987.8210050351815
-987.819047074586
-975.3140350692313
-962.8099080215164
-950.2559042823708
-937.7381807562542
-925.2388970385546
-912.7406674050711
-912.7411943514129
-912.7756984618384
-912.7377582817242
-887.4737815979939
-874.9716423876844
-862.4650485192836
-849.9634932275134
-837.4502634010536
-824.9517822962629
-812.4530925563462
-799.9545100424564
-787.4564433233342
-774.9577873072146
-762.4602173155085
-749.9614532171477
-737.4623676945112
-724.7472429244383
-724.6852626295013
-724.59199073825
-724.6076534078525
-724.6078009560325
-724.6072342955979
-724.6075149488117
-724.5833259643553
-724.5820813124841
-724.581589151172
-724.5813899403998
-724.5495010687113
-724.5491473083
-724.5393469974683
-724.5388697025568
-724.5388294831795
-724.5397864028195
-724.5418671305417
-737.0424015101034
-749.5420977762216
-762.041614346543
-774.5403601745666
-787.0388242659355
-799.5374531004629
-799.5368563641392
-799.501908466125
-799.5779529913026
-824.5794100066257
-837.081195961342
-849.5798740471977
-862.0814141354425
-874.5807232089192
-887.0796626477513
-899.5786271498649
-912.0785560857378
-924.577890115944
-937.0772515257286
-949.5770036806744
-962.0769522347846
-962.0766605414376
-962.076544049852
-949.5750724980271
-937.0588624692034
-924.5435133456765
-912.0444240266539
-899.5453103682612
-887.0462936418517
-874.5467942275525
-862.0474014362775
-849.5479398942964
-837.04856103319
-824.5495341723288
-812.049969575145
-799.5507428185556
-787.0514675902365
-774.5520324643469
-762.0516322271766
-762.0514717328795
-749.5517283938157
-737.0520299292536
-724.5525499116684
-712.0540059581401
-699.5556374427437
-687.0569182029783
-674.5579262666561
-662.0591341530919
-649.4846125744499
-636.9861374937645
-624.4875317186174
-611.9890145477814
-599.4903361605793
-586.9919389317486
-574.4930033780317
-561.9940572574022
-549.4941188071278
-536.9948537071223
-524.4952862240049
-511.99546589279726
-499.4953608572743
-499.4953464210424
-499.49541662546636
-499.4952855528266
-499.49523869628626
-499.49514908156596
-499.4945611654687
-499.49446875863197
-499.493880798615
-499.4938866148308
-499.49360108426674
-499.49334462933695
-499.49293312065504
-499.49295002372236
-499.49260948899337
-499.4926608454289
-499.4927637528569
-499.49246311207406
-499.49265628930755
-499.49248394198094
-499.49243477178345
-499.4921582728899
-499.4920976033824
-499.49189548605443
-499.49156156234596
-499.4911179767978
-499.4907971807503
-499.49060799849786
-499.4904915517324
-499.49002598119944
-499.4894314815656
-499.48937462120955
-499.48894608283416
-499.48832595911045
-499.48819190853783
-499.48804626912386
-499.4879017371998
-499.48776943429095
-499.4875744335304
-499.4873299823321
-499.4872296927092
-499.4868999817096
-499.4869627636992
-499.4869603731389
-499.4873955005978
-499.487814081531
-499.48842184734275
-499.48859884208224
-499.48917167401885
-511.9894391872009
-511.98963712499864
-511.9899100195188
-511.99017153850247
-511.99036789679195
-511.99056943931646
-511.99081694801555
-511.9910832832908
-511.9917228145106
-511.9921029970652
-511.99212704758685
-511.9923059226723
-511.99272612889683
-524.4929210658917
-524.4936217163165
-524.4941980602114
-536.9946460430203
-549.5045215417567
-562.0044295891188
-574.5046542229873
-587.0048873809736
-599.5051162162792
-599.5053407489193
-599.5055542520373
-599.5060612511645
-599.5061835336813
-599.5059789240236
-599.5060102981471
-599.506109376146
-599.5062626541935
-599.5064647911136
-599.5064371302199
-599.5066389868554
-599.5066925779118
-599.5069332491232
-599.5069286986667
-599.5065697435426
-599.5065082756612
-599.5062337076284
-599.5062729308501
-587.006371126987
-587.0066922813676
-599.5183425059483
-612.0184804101482
-612.0183694501799
-612.0186786757952
-612.0187140902793
-612.0186362649034
-612.0182242333054
-612.0182982359845
-624.518366933881
-637.0180526692059
-637.0178945835542
-637.0177201876844
-649.5178656394487
-662.0174061041716
-662.0197704554857
-662.0089347020921
-662.0086402081962
-662.0079584071613
-662.0626725195673
-662.2040023659026
-674.7026080512755
-687.2027984635494
-699.8693345768315
-712.3674433071476
-724.8658476502222
-737.3636384268721
-749.8617294097718
-762.3616163557375
-774.8600067447355
-787.3582863108031
-799.8562849295813
-812.354061756296
-824.8518678481541
-837.3496070468378
-849.8476057063996
-862.3486369324448
-874.8471680575949
-887.3451083685268
-899.8776159483286
-912.4501446334489
-912.4367607075219
-912.4350989245864
-924.9332613877475
-937.4310646855423
-949.928826953628
-962.4266008879201
-974.9245189971131
-987.4229085792034
-987.4209949798878
-987.4191946931296
-999.9170328963507
-999.9635423426964
-999.9611067531853
-999.9593038973811
-999.9548839994565
-999.9538907811759
-1000.008357011457
-1000.007319154739
-999.9513304669479
-999.8089826435149
-999.8090326190999
-999.8084591356628
-999.6408992569053
-999.6413930512899
-999.6557013997586
-999.6558229026148
-999.6790376091016
-999.8343560448163
-1000.0722007025084
-1000.243649991429
-1000.2528735080392
-1000.4990045905248
-1000.7395425277689
-988.3423648958764
-963.1652233771522
-937.778024719627
-912.2151048292066
-887.1305235235811
-861.5066650836765
-836.3686753460304
-835.9148120948885
-835.8478319807955
-835.758661577824
-835.6872104703461
-835.603302951177
-835.5524377017576
-835.4455412203013
-835.4134943616327
-835.3552742863412
-835.3260649898864
-835.2959005894261
-835.2092884466138
-835.1749140463569
-835.15278916221
-835.129498066548
-835.1076709799981
-835.0288649103935
-835.003567288724
-834.9775579566088
-834.9369701348329
-834.8822259025625
-834.8232545102504
-834.7640896802047
-834.6870316613697
-834.3923666557123
-834.358686483889
-834.2937442675369
-834.0981584522262
-833.8382402549632
-833.6273921315089
-833.5815948900675
-833.2620368316093
-832.8456061181765
-845.1056213558037
-870.2324911771071
-895.4924484636076
-895.6971285513149
-920.600560771048
-946.0794352402481
-970.8965829913625
-946.1974627342099
-920.6398334026392
-896.1441009964495
-870.8733676509934
-845.7789731405622
-820.1376874120449
-795.0573524146528
-769.8379389115862
-757.38546041807
-744.9092487244036
-719.682903130178
-694.310690593659
-668.9710968353684
-643.8949128797447
-631.4167238056564
-618.937568435678
-606.4613115730347
-593.9875740204993
-581.514348936512
-569.0543318339045
-556.6044117205099
-544.1633339754968
