-7.590849843329212920e-02,0.000000000000000000e+00
-3.198680952049779980e-01,0.000000000000000000e+00
-2.241516602061374153e-01,0.000000000000000000e+00
5.241219014989337288e-02,0.000000000000000000e+00
-3.041339264440062196e-01,0.000000000000000000e+00
-3.781091936447467661e-01,0.000000000000000000e+00
-1.049353330321811661e-01,0.000000000000000000e+00
-1.419509826425220944e-01,0.000000000000000000e+00
-1.114948098252801362e-01,0.000000000000000000e+00
-1.105018997119895652e-01,0.000000000000000000e+00
-1.430374471883391341e-01,0.000000000000000000e+00
-1.214874851200595934e-01,0.000000000000000000e+00
-8.586560342293948767e-02,0.000000000000000000e+00
-8.818978428117600632e-02,0.000000000000000000e+00
-9.930541473796505869e-02,0.000000000000000000e+00
-9.349615867389197976e-02,0.000000000000000000e+00
-9.030789530819192945e-02,0.000000000000000000e+00
-1.050601556559719596e-01,0.000000000000000000e+00
-1.002495330550047942e-01,0.000000000000000000e+00
-9.753990949699148372e-02,0.000000000000000000e+00
-1.241379918896797496e-01,0.000000000000000000e+00
-1.390774272887717877e-01,0.000000000000000000e+00
-1.250219465995038581e-01,0.000000000000000000e+00
-1.776804211061035477e-01,0.000000000000000000e+00
-1.080154859788458321e-01,0.000000000000000000e+00
-1.176406610856606805e-01,0.000000000000000000e+00
-1.530143719092978416e-01,0.000000000000000000e+00
-1.079875579025060817e-01,0.000000000000000000e+00
-1.139258620971789482e-01,0.000000000000000000e+00
-1.107335442448401375e-01,0.000000000000000000e+00
-1.164122307024342690e-01,0.000000000000000000e+00
-1.289294259682726429e-01,0.000000000000000000e+00
-1.083334307516483491e-01,0.000000000000000000e+00
-1.206408973657550204e-01,0.000000000000000000e+00
-1.354523813831358392e-01,0.000000000000000000e+00
-1.240669873097949294e-01,0.000000000000000000e+00
-1.094288958416003016e-01,0.000000000000000000e+00
-1.293055263378373454e-01,0.000000000000000000e+00
-1.236697573049762577e-01,0.000000000000000000e+00
-1.188225505769845564e-01,0.000000000000000000e+00
-1.129989302243084720e-01,0.000000000000000000e+00
-1.108191940889119709e-01,0.000000000000000000e+00
-1.108950092052762293e-01,0.000000000000000000e+00
-1.191271474635545863e-01,0.000000000000000000e+00
-1.023093707949188080e-01,0.000000000000000000e+00
-1.199172063304020236e-01,0.000000000000000000e+00
-1.387973044546485790e-01,0.000000000000000000e+00
-1.355470251892800793e-01,0.000000000000000000e+00
-1.193887728469622544e-01,0.000000000000000000e+00
-1.125963742685243824e-01,0.000000000000000000e+00
-1.239335980983246321e-01,0.000000000000000000e+00
-1.248269186622101568e-01,0.000000000000000000e+00
-1.114548073721131627e-01,0.000000000000000000e+00
-1.248232247885352753e-01,0.000000000000000000e+00
-1.195692839667492346e-01,0.000000000000000000e+00
-1.264024597786917725e-01,0.000000000000000000e+00
-1.280742847370992810e-01,0.000000000000000000e+00
-1.223230864520448158e-01,0.000000000000000000e+00
-1.292086334378169388e-01,0.000000000000000000e+00
-1.320505044111384418e-01,0.000000000000000000e+00
-1.287829545562719502e-01,0.000000000000000000e+00
-1.357124107784900002e-01,0.000000000000000000e+00
-1.348008379508213728e-01,0.000000000000000000e+00
-1.359865479248454079e-01,0.000000000000000000e+00
-1.687661777894835791e-01,0.000000000000000000e+00
-1.465455395723493093e-01,0.000000000000000000e+00
-1.362965543030696114e-01,0.000000000000000000e+00
-1.343152169916988214e-01,0.000000000000000000e+00
-1.374653057845385273e-01,0.000000000000000000e+00
-1.236418894765827781e-01,0.000000000000000000e+00
-1.242935641915817319e-01,0.000000000000000000e+00
-1.166613531930747044e-01,0.000000000000000000e+00
-9.887262698774561265e-02,0.000000000000000000e+00
-1.055861007614987968e-01,0.000000000000000000e+00
-9.817383375105294407e-02,0.000000000000000000e+00
-1.032696682937932209e-01,0.000000000000000000e+00
-1.050631698407005071e-01,0.000000000000000000e+00
-8.161178733747892489e-02,0.000000000000000000e+00
-9.022266495628704364e-02,0.000000000000000000e+00
-1.070171327349407897e-01,0.000000000000000000e+00
-1.094707137488195592e-01,0.000000000000000000e+00
-1.127307309666487484e-01,0.000000000000000000e+00
-1.211893085829483935e-01,0.000000000000000000e+00
-1.242215723335269584e-01,0.000000000000000000e+00
-1.300087759276438160e-01,0.000000000000000000e+00
-1.301658232377712610e-01,0.000000000000000000e+00
-1.192891087554870666e-01,0.000000000000000000e+00
-1.242948695045756613e-01,0.000000000000000000e+00
-1.211916615888053161e-01,0.000000000000000000e+00
-1.184826576914232432e-01,0.000000000000000000e+00
-1.135209243102969084e-01,0.000000000000000000e+00
-1.097490197226252823e-01,0.000000000000000000e+00
-1.107381021530269155e-01,0.000000000000000000e+00
-1.016587606871378197e-01,0.000000000000000000e+00
-9.695992198050534805e-02,0.000000000000000000e+00
-9.346217268464389327e-02,0.000000000000000000e+00
-9.197719192488090778e-02,0.000000000000000000e+00
-8.811336661009451510e-02,0.000000000000000000e+00
-8.514279491560526603e-02,0.000000000000000000e+00
-8.624396424644995007e-02,0.000000000000000000e+00
