episodic_reward
-488.854954246291
-485.55067934756056
-3.4669143458586102
-9.079910518958568
-461.62103882405444
-480.2562577197699
-6.836094435839217
-11.334336110870742
-42.86093828575586
-437.51096330878283
-7.217216483486709
-509.53253668662165
-11.89952307582454
190.96702573802267
-46.60998259372246
-3.2332210010938183
-6.184145185678886
-7.952321011483232
-3.2096269395597377
-3.224752796817785
-3.224598089852273
-6.988638868307194
-56.48092331874914
-10.438905184051594
-6.8186273492479685
-11.012125590913811
-12.683074364641527
-6.138253553660246
-6.023154372848957
-51.057757588881145
-4.633710448245659
-4.731783337062355
-8.617637302652422
-16.253793314123428
-9.939624521301194
-49.15584604273589
-10.438285491999952
-9.644755118758685
-6.752024049025121
-7.3357695462692085
-11.090484307680226
-13.020169658431971
-16.93363551618627
-32.806451012751616
-10.914377721821866
-3.230019492257257
-11.21484424642861
-5.121033827335838
-11.779652520226083
-13.648714470729574
-8.725730154226666
-6.848664725207037
-13.715617604756265
-21.40741038027708
-23.053954289730367
-15.545175343059444
-18.2283941221322
-21.711705471773374
-19.153182183850035
-3.2319259113720795
-14.032480945016324
-11.197222868322383
-6.670317480714856
-11.863178686400394
-3.0640722878859212
-12.627985038390914
-17.149595344360915
-23.339606130703146
-23.91556050043689
-15.017215274228455
-18.36838708398187
-17.4438473530578
-11.6115020115854
-6.268051647743506
-10.589820582180057
-11.598769324553253
-7.50232447518052
-10.818628734985754
-8.66849668879923
-4.74417357963736
-18.671757451628544
-17.412347036382222
-17.391174202734675
-12.569386556591546
-16.61969376148592
-16.954412514378685
-17.14009237861442
-17.01565014151991
-3.227540757918584
-17.322187286965356
-16.013818501885005
-9.391070027387523
-8.615954886618646
-8.734525097734304
-17.090750290029998
-16.391139183376357
-28.36733650620687
-9.937923442697233
-10.264858028088804
-13.022305347323684
-15.879348047989655
-7.964314639312463
-7.0756353272145525
-6.675762173554861
-14.774579758456875
-25.46551094806588
-8.00336272796953
-35.563893336882295
-10.798160286965306
-7.639992523648782
-12.986811739236575
-8.573305545307226
-13.195187419160398
-12.369838960244177
-507.5559900393767
-40.515730652128184
-49.6317956635526
-50.652283558444246
-6.121276254745688
-6.065740299747185
-6.473234886573206
-508.19770482232946
-6.086884310741857
41.52332867026351
-5.267040291202574
-55.42738179308737
-7.462396823088614
-5.155436349981505
-6.82186492644583
-5.656155451041728
-5.974008558321204
-65.51785842597374
-48.756817900322055
-20.741978742661658
-10.17173765394443
-14.692802260439086
-14.141033747407796
-4.740089575415343
-7.218550571953234
-17.873560737478993
-8.319715123655083
-8.667312939946493
-4.368307378479665
-3.063816450775614
-18.66360611857747
-3.229860623557059
-15.483317063493178
-15.549887465504641
-3.9949355521212033
-7.672857483379156
-3.221034950678463
-8.488706775127472
-10.00723724359723
-3.221945232813117
-6.693300094245043
-5.726378092439526
-3.231203767986325
-9.305413457872381
-3.23227479722506
-9.817942119667826
-10.413061111040514
-3.22928232616578
-10.87365094605352
-4.359053346842935
-9.652222165299495
-10.830473245211625
-7.669809712153373
-7.676300258884292
-7.794041103783269
-5.575505958898692
-3.061130136408067
-4.996157805119208
-8.865036126879348
-3.2228862444543895
-5.959917754578218
-3.224706437851142
-41.5305406337396
-3.220738304983617
-6.549156453871467
-7.131190211023143
-6.635197480496527
-5.512063609225359
-7.717006361646898
-3.068986362878392
-6.247804482774648
-33.482463074002354
-3.222884231142978
-4.981168693964971
-3.2214602364417937
-64.90881414744894
-10.635187917234775
-3.9903926319524716
-3.2105577256929756
-7.978515196155695
-4.381644633928665
-3.217963324651095
-3.079237408107322
-9.2216900642444
-8.859220543642243
-3.0851756731661086
-8.597258960431555
-26.130632032137033
-3.0799200269902434
-19.81527182191501
-4.705664104883627
-5.378531021406685
-3.2088157865723677
-3.0776124530357523
-5.048137399128029
-3.2037650214292093
-3.0822086864012013
-7.863889132353335
-3.205495198566445
-5.098734219867426
-3.202784538265841
-5.901370285666476
-4.766963832885836
-3.0761257277567173
-30.133732488534363
-8.720043929378166
-11.30954576806835
-6.841859928783362
-3.2074575424175813
-3.079378075068988
-6.546797431961094
-502.84006647779745
-503.14444203173434
-3.2124417093057285
-3.0902050336195774
-3.0963108274663127
-5.107180277502033
-5.089828107329383
-7.186806821834816
-18.803129436121576
-3.206585937074101
-7.729980839607621
-6.9461380452285475
-2.9375850873624496
-7.972838065899707
-71.46987109332473
-7.059810514674272
-5.461179614786867
-3.9622217813914262
-7.8820901773785925
-7.634542172008548
-6.051522419045426
-4.928738914126357
-4.987663705651724
-4.316448629619828
-3.9245385516021027
-3.0737081431825
-3.205717881519324
-4.551058819497476
-3.8871044199839817
-3.215822272782842
-3.20719835493219
-3.198799981009879
-7.962452209457232
-1.7573936780218533
-2.482386642031658
-8.950288117714862
-2.365897310831059
-3.306656628300702
-5.035940307993885
-18.16497021593512
-2.5484122212245666
-2.469170676334148
-3.085899273763972
-2.930798569628867
-1.6243101385967789
-4.422259067976884
-4.240375409156343
-3.870029150897713
-4.326803737215593
-2.8856899789458463
-1.760026295979537
-4.170459463475836
-1.7582324875714466
-4.9188298149769905
-1.7549200587787728
-3.3702269000063896
-2.4631919860832663
-1.7518304717891995
-2.3308005243074894
-4.017040068981166
-4.432067104219545
-2.4615939229298154
-5.750673476284624
0.3503314654031294
-3.898857892823075
0.3496892717151011
-2.7766633307129003
1.7361067665779986
-0.35261302524147736
-7.8020431411043045
0.3499223391213025
0.3502335548398901
-1.0389304260034031
0.3436189757456052
0.3501282283449947
-1.7532476849021745
-3.7336411935810982
-0.35030073589758726
1.7508526378200784
-3.8596116537424976
-1.0533193482290037
0.683184032691408
-1.0535977151657792
-2.505518400837296
-3.5462707197363046
-5.964882912381328
-1.0507784949409882
-0.3505744934080524
1.0492471059161428
-1.758519331614176
-0.3480456670126068
0.34948878818098095
-7.365130756580268
-0.35336552725838033
-1.7553307745188278
-0.34987513224097533
-0.3488703833685398
-1.7584860059948815
-2.6381451083218814
-6.423550634935178
-4.695801190075523
-7.391475268635747
-4.66103346195372
-7.740912645788311
-2.3687989534389264
-1.049835364023687
-6.109304632092539
1.7485673162669282
-2.288812790764702
0.3508188989426364
-8.060585197890342
-2.3308612952734666
3.1122153133967783
-2.3966721935757693
3.254713889883404
0.34925582673794764
0.3497007687887054
-3.8973618180247533
-2.4635767032333353
-2.8194716853526214
0.3500172297161322
-0.3422928914945206
-3.458792300074544
-0.02055410908687244
1.0506631003482814
-3.034023069311057
1.043712582026912
-6.593122509137703
-3.5876548831163455
-2.2880166464683542
-0.35188590155712407
-2.7492215231927393
-0.358518388536688
-0.35671271311588515
-1.177281928752071
-1.6665013055611286
-1.0569290584986064
0.3494109387943718
-2.148087471999025
-0.3619425020045268
-3.693734099236178
-2.0119358470173943
1.0410223007201882
-1.6597412395837499
-2.8504420909778863
-1.0546989440914492
-1.8557002709458048
-0.6904755002505198
-1.5286645516891122
-1.7535277472389144
-1.2463543577125913
1.0494013892273781
-2.4718070469999676
1.7439146571688704
0.35074525409259666
-0.34950468275274754
0.31857256069416506
-0.8325207672191745
1.0483849843339645
0.3497535387676458
-1.763793910967303
-1.0508736501693332
2.8039955112558035
1.049753612941819
-4.03468453025791
4.750304440446506
3.148671838970518
-4.263458788887833
3.148669613730447
-1.0367904533375323
-0.009302080224889597
3.14866775936372
0.34957642025428065
1.7425580024715772
0.05555771752299596
-4.329023608944197
3.148671838970518
-0.8204226150692177
-2.969737995585806
-1.0476066712133862
3.1486698786399794
3.148668819001849
-3.302266762955171
-2.6652679923371743
-1.7825871562186308
-3.450226443438858
-1.1205195059455297
-492.35209108912744
3.148665163251643
-480.4637980070169
-0.48417831968695946
3.1486650572878307
-499.3112065915848
4.1147917642823915
-3.8129501365009806
-496.3015090760114
2.415885429285612
3.1486698256580734
-1.711427030344684
-2.7284105902664093
3.1486651632503024
-499.6400478424678
-499.4488641955357
-482.9783824287395
-501.2900546041135
-499.0896056010498
-0.9273676376103817
-488.41818854434814
-0.3525947994654031
-501.4568844895456
12.583566875671323
-498.57720983943227
-488.96028674052883
-498.13521978427644
-495.2727962285929
-498.3030011466067
-486.088361827856
-4.522774422294186
-2.4817858272123123
-497.4493297227093
-0.35070138507389126
11.035678804444156
87.97478930765378
1.419552781491265
-2.593566008917169
12.414779633872866
-500.60725029373896
2.380398011175815
-499.4729966719469
-498.4271821844364
-29.424383417227553
-499.53573307191783
-501.74618014143385
-510.18063329216176
-462.59025256487826
-510.82934714511333
-37.11995450412561
-500.15052999568616
-498.9715405494229
-499.6421030436161
-499.8226989803524
9.74749998870938
-999.1153538503377
-500.1508356981575
91.01399713254375
-515.391845563795
-502.63353490269566
-500.2665928325763
-23.110654162677356
-5.505954769860595
-504.77703525913125
-4.16939084684095
-19.963039853103197
-2.302762342871684
-13.709918980823192
-999.326232995045
174.88692243384278
-445.62514446595594
-1.7086856258599017
-504.4006680532556
-1.8396360992788754
-1000.5859188603032
3.6742462525097226
-9.514445660561405
-3.6635762638378617
-1.00705545658445
-20.67010895516313
-1.7570413483510054
-21.620582417908633
-503.1589632258457
