average_reward
0.6999768680999092
-250.95180393058328
-334.36165696454424
-251.0533297087817
-399.21579506879726
-416.49227153573594
-428.5204135193032
-437.52604688442403
-444.5293874296365
-450.13302510470373
-454.7176570821366
-458.53830879909464
-461.77247677349874
-464.5514912960876
-466.96011286054545
-469.06480635900306
-470.91940145486103
-472.5764193101864
-474.06282558750803
-475.41126178781207
-476.6220083075077
-477.7271212595187
-478.7325439291356
-479.65822997890837
-480.5335021499639
-481.32151172786814
-482.04774909052173
-482.7167249635845
-483.3397229140378
-483.9177104946031
-484.4592443941349
-484.9660553133294
-485.4423625890276
-485.8898028092042
-486.3113030343222
-486.70983494194684
-487.08723943850623
-487.44427186113285
-487.78176507806467
-488.104556543348
-500.64167417532536
-500.59589939971636
-500.5901488963247
-500.592513885209
-475.8306870540935
-463.29362225803897
-450.7938717310279
-438.244749490317
-425.69586149761864
-413.1467322018187
-400.65003352595784
-400.672010190419
-400.67853901498427
-400.68132571828664
-400.68131632839123
-400.67972537711836
-400.67849514448324
-400.67408880447783
-400.6674945393858
-400.65559086190717
-400.6483568293653
-400.6387620182659
-400.63083572692983
-400.6206587268115
-400.5954569740031
-400.58334511313535
-400.57325099797987
-400.5674314580493
-400.5618772123445
-400.55907005223827
-400.5574510137325
-400.5565235540365
-400.5535692082676
-400.552017551848
-400.5525001355228
-400.55462426183885
-400.5566591572857
-400.56008337974407
-400.5681763833496
-388.07772850116714
-375.592778960328
-363.0734738888935
-350.5496678534697
-350.5191027093805
-350.4493029497277
-350.43980655433813
-350.44876999945944
-350.54336327715475
-350.56082846327416
-350.63061810603193
-350.6648483581389
-338.16342760191475
-325.6771070299289
-313.1748022225395
-300.6577414959999
-300.776004839964
-300.7881730139177
-300.8047691892508
-300.81659049198186
-300.8363378577107
-300.89559597091795
-300.9118566236199
-300.92947002527086
-288.39072720060733
-275.8949006529356
-263.3814694006639
-250.83333032743394
-238.28468779925333
-237.85508578174813
-250.15982977780595
-262.2234663336837
-262.0780482233318
-249.42702206663597
-236.94708584886877
-224.43054654967636
-211.9468755606227
-199.48744170356412
-186.93267046129458
-174.4267813164087
-174.417350029268
-174.3476961698646
-174.32173958216134
-174.3042777100605
-174.32175293625085
-174.37421294842184
-174.33143669817898
-174.2700068923298
-198.7279665231369
-223.35220064535775
-248.13646162846794
-260.3648136696891
-285.5321865459474
-310.458477960048
-322.90420927274556
-347.86503429348176
-360.20172274467825
-360.1396608257466
-360.0707443903396
-360.0064687184341
-359.93531997555766
-372.3241985402218
-372.2571116913722
-372.18798462642224
-384.6759003454152
-409.62862648106375
-434.6937166533864
-447.1911940894503
-472.1869881002732
-485.0639778532306
-472.70622766945036
-460.59064815986284
-460.68236122659
