episodic_reward
0.6999768680999092
-502.60358472926646
-501.1813630324662
-1.1283479414939945
-991.8656565088595
-502.8746538704297
-500.68926542070653
-500.56548044026954
-500.5561117913358
-500.5657641803095
-500.5639768564652
-500.56547768563263
-500.5824924663488
-500.67868008974267
-500.6808147629557
-500.63520883586654
-500.59292298858844
-500.7457228507177
-500.8181385792973
-501.03154959358847
-500.8369387014214
-500.93449325174925
-500.85184266070826
-500.94900912367973
-501.5400342552974
-501.02175117547444
-500.929920519514
-500.77907353627984
-500.7836655267294
-500.67935033099855
-500.70526138008734
-500.6771938083593
-500.68419541136893
-500.6553300750317
-500.642310688335
-500.65845170880857
-500.67380131464773
-500.65447149831704
-500.6065073214754
-500.69342368939556
-500.78472841099426
-500.77259370490657
-500.951342896801
-1.2229474968601741
-1.392583264244483
-1.3920620282486609
-0.6992443402606006
1.3994091881641588
1.3994079165984032
1.399407651688871
-0.6960298220311754
-501.444544264079
-500.84364544896266
-500.79014822183564
-500.68043916713924
-500.5715707849511
-500.5437136831862
-500.56946925049994
-500.55436797561595
-500.555402494443
-500.5475773997438
-500.5507008077741
-500.534791007267
-500.541929118946
-500.53196414296184
-500.5372767407635
-500.526155913295
-500.5462919390595
-500.561495698536
-500.567063926748
-500.6404998398559
-500.6400954205198
-500.5660215806157
-500.59326381824565
-500.6616140353282
-500.7434167614492
-500.75519713252214
-500.79144039665255
-500.93022746569653
-1.0755084020984287
-1.3867467774279074
-0.00039084752409368484
0.0008985201517724972
-0.00034173329671216557
1.3994071218698063
-1.0122062126666176
-1.0577821451112075
-2.384321919650568
0.700800471823638
-1.3921780586237376
-2.0652399063089275
-1.3877140151125404
-1.3908225695287721
-0.6979559262588761
0.001989894443260587
-505.30210454351607
-501.0304406413328
-501.2333162638229
-501.02722008486114
-501.34529712359614
-502.91790192803296
-501.2011269158504
-501.239327073306
1.007783867594618
-0.6989022360905431
-2.6649898865971355e-05
1.3994070159059935
1.3994091881641588
-483.37741499832805
-992.7568237690618
-983.1859620749659
-494.82337100644287
5.475024687216689
