step
10
20
30
40
50
60
70
86
96
106
116
126
136
153
163
173
183
219
229
239
249
259
271
281
291
301
311
321
331
356
366
376
386
396
406
416
426
436
446
456
483
525
562
634
644
654
664
674
684
706
716
726
758
768
778
788
798
808
818
828
838
848
858
868
878
888
898
908
918
928
938
948
958
968
978
988
998
1008
1018
1028
1044
1054
1064
1074
1084
1094
1104
1114
1124
1134
1144
1154
1164
1174
1184
1194
1204
1214
1224
1234
1274
1284
1294
1304
1319
1329
1339
1349
1359
1369
1379
1389
1399
1409
1419
1429
1447
1457
1467
1477
1487
1497
1507
1517
1542
1552
1562
1572
1582
1592
1602
1612
1622
1632
1634
1644
1654
1664
1674
1703
1713
1757
1767
1777
1787
1797
1807
1817
1827
1837
1847
1857
1867
1877
1887
1897
1907
1917
1927
1937
1947
1957
1967
1977
1987
1997
2007
2017
2027
2037
2047
2057
2067
2077
2087
2097
2107
2117
2127
2137
2147
2157
2167
2177
2187
2197
2207
2217
2227
2237
2247
2257
2267
2277
2296
2306
2316
2326
2336
2346
2356
2366
2388
2398
2408
2418
2428
2438
2448
2458
2468
2478
2488
2498
2508
2518
2528
2538
2556
2566
2587
2597
2607
2617
2627
2637
2647
2657
2690
2700
2710
2720
2730
2740
2750
2763
2773
2783
2793
2803
2813
2823
2833
2843
2853
2863
2873
2883
2893
2903
2922
2932
2942
2952
2962
2972
2982
2992
3017
3027
3037
3047
3062
3089
3099
3109
3119
3129
3139
3149
3159
3169
3179
3209
3219
3229
3239
3249
3259
3269
3290
3300
3310
3333
3343
3388
3407
3417
3427
3437
3447
3457
3467
3487
3530
3550
3560
3570
3587
3597
3607
3617
3627
3637
3654
3664
3674
3684
3707
3731
3741
3751
3778
3843
3853
3863
3873
3883
3893
3903
3913
3923
3933
3943
3953
3963
3973
3983
4006
4016
4056
4066
4076
4086
4131
4146
4156
4203
4213
4223
4233
4259
4269
4279
4294
4304
4317
4327
4337
4356
4366
4399
4415
4425
4435
4445
4455
4465
4475
4485
4495
4505
4525
4535
4545
4555
4576
4599
4609
4619
4629
4639
4649
4670
4680
4690
4700
4722
4739
4756
4766
4776
4786
4812
4844
4871
4880
4890
4900
4910
4920
4930
4934
4951
4961
5010
5020
5031
5041
5060
