2.629481484831059923e-01,-3.774644288147497306e-01
2.683876061531332291e-01,-4.069892240383489179e-01
2.287220734442673431e-01,-4.629860460652180376e-01
2.340906262460496212e-01,-3.348400644276426918e-01
2.209700737578565999e-01,-3.529063426193598252e-01
2.502858238133316426e-01,-3.878231864391394890e-01
2.573345926690574492e-01,-3.908717784674244355e-01
2.624938398631608827e-01,-3.709485203950773080e-01
2.767428070765522996e-01,-3.154617085664500609e-01
2.603539761253629292e-01,-2.652975717137285860e-01
2.153372210275837917e-01,-2.913704526325469057e-01
2.031094022685593914e-01,-3.416174309067763204e-01
1.836417238741882285e-01,-2.846883458985285387e-01
1.946871144222339367e-01,-2.131134410830157477e-01
1.375824905508305218e-01,-1.987181757738546994e-01
1.255322099637581068e-01,-2.594624473410247489e-01
1.029686813959062586e-01,-2.490799229455001595e-01
1.257608774355407910e-01,-3.474003765684544609e-01
1.699582702537565659e-01,-3.500604061206622486e-01
1.056850527477134205e-01,-4.012797413590312723e-01
8.367805167901506969e-02,-3.739080090095768805e-01
7.397374864231220926e-02,-3.946565473024030712e-01
8.105848276446592227e-02,-3.914384303430013534e-01
6.237649485339999411e-02,-3.721284778453667341e-01
2.598186648918872355e-02,-4.459773528643953822e-01
1.586618154693997251e-02,-4.713031846830790794e-01
1.088725184779106014e-02,-3.170457193520697659e-01
-3.927508009642088904e-03,-3.652343645534347205e-01
3.486334394428042271e-02,-2.627356807185925458e-01
-2.910544927872005250e-02,-3.635438909630475113e-01
-4.624325405461363059e-02,-3.932315249136454915e-01
-6.313056120943724703e-02,-3.919362477174673787e-01
-9.194511343887909471e-02,-3.623734808197201507e-01
-6.219050079992355373e-02,-3.256627089897135008e-01
-9.101801789749947025e-02,-4.105834205026915318e-01
-2.909257364807463220e-02,-3.585851220582844667e-01
-4.327263098014622056e-03,-3.788340621140275921e-01
-2.323140331741585518e-02,-3.906395289449384189e-01
-2.962446060980020168e-02,-4.527233610868253155e-01
-6.913902395436585802e-02,-4.827959318485955942e-01
-4.370769889683959186e-02,-5.558517352581889837e-01
-3.708355083969655519e-02,-5.377990573747313263e-01
-4.363294936378167566e-02,-4.969229652601460656e-01
-4.686743838494561443e-02,-5.160712849937570956e-01
-6.955421126800809262e-03,-3.516820700980403114e-01
-3.930251718773342118e-03,-5.398258461899581029e-01
3.646863574124165064e-03,-5.831597537527649644e-01
4.067206726857924837e-03,-5.916073095624085898e-01
-1.686105247872568547e-02,-5.529561376090434965e-01
-1.337483368823005891e-02,-6.134663458761132615e-01
-4.093835258053368786e-02,-5.768003506779313394e-01
-4.031508747161738349e-03,-5.925179963216871126e-01
-6.630744596753224140e-03,-5.530855654771715813e-01
3.122229583363403393e-02,-3.865781568151127612e-01
2.063292579962905382e-03,-6.204831219096456074e-01
6.603683687580352846e-03,-5.327045687331635193e-01
-1.873323580655716913e-02,-6.182175653181487540e-01
2.387653653529085707e-02,-3.696261588476373872e-01
