3.027886217183187734e-01,9.993062261941773605e-02
3.054553954342980604e-01,9.131884646741374179e-02
3.042793568063641430e-01,1.167013156535319368e-01
3.073941710282341311e-01,9.795500326932661539e-02
2.354669391244098853e-01,3.327970245429123092e-02
1.933219492571452425e-01,1.464047316302665436e-01
2.218075326662102553e-01,1.550867655243908828e-02
2.208360760805136713e-01,1.608502830800938588e-01
2.268460374345266095e-01,-7.444737264353479093e-03
2.104641625682867057e-01,1.064695514715298247e-01
2.344850289001732258e-01,-3.927742048425440086e-02
