episodic_rewards
-499.3977111132887
-998.7164771557142
-1000.0954179020632
-998.6255289548948
-498.8023881915292
-998.6451462196252
-498.7696324792765
-998.810818770069
-498.7398236118096
-498.7624904649532
-498.81457599704527
-998.771846188799
-498.8075952901954
-999.416749952816
-498.71393925482056
-998.5576016559542
-995.9893152951284
-998.60360753992
-998.5484982670076
-998.3521866181208
-1000.10427635085
-997.8226657558666
-998.5199724484012
-993.723470179874
-997.283231142636
-997.365290822386
-29.74341553586067
-998.4866391017084
-998.550948015061
-998.5333915921188
-998.5252528872012
-1011.2921024979375
-998.972512787606
-998.5811040703974
-998.565008123562
-998.054565752784
-997.884172806159
-997.9413521657432
-998.0397489860114
-996.1412588991154
-496.01830125642897
-996.0954989492992
-996.0768407583444
-996.1105075146208
-996.0766315248408
-496.0028094158279
-996.252834280901
-496.4653289841988
-496.1598614988475
-496.29420061101314
-997.1910991861404
-996.865827505034
-997.2577953114128
-998.5151864267737
-997.0453864307603
-997.1593615631932
-997.117482882458
-496.3801490155109
-996.3531098163196
-996.8610614428158
-996.8217915671348
-996.9509809011098
-999.2529162211752
-995.9659457229558
-1015.883864929029
-1023.3887024982268
-996.2791386851974
-999.335914917076
-998.0624904231169
-996.4477413044334
-997.1167751610652
-996.5474670660104
-996.9337697088704
-996.6306336466224
-996.9598916681496
-1008.03650069712
-997.0636812808536
-996.4845428416758
-996.5673493861808
-996.8257358708532
-996.3439849195004
-1000.1408178506956
-995.9287891975632
-997.0700433366524
-496.6180682088308
-996.4771958365072
-997.0997597795632
-997.03168456988
-997.0205202839174
-996.8229398367904
-31.718614888089576
-511.2461473888956
-1004.3839851973008
-997.5499959714148
-997.3844617406596
-997.468184607154
-997.6023811309196
-497.59788869309614
-997.6536777295162
-997.5954643742176
-997.4804027290678
-997.624705333772
-997.5200819747058
-997.5171512289268
-997.4077218613407
-497.469538787104
-497.4110918959535
-997.6751082965868
-497.4518079506349
-497.56850805068575
-997.5330774113864
-1001.2390251114288
-497.5910750623677
-497.47611931832654
-1005.9503612385536
-497.6209092376925
-497.6169699115562
-26.624844676943493
-997.7537812457052
-996.8802588343086
-1021.5793891927278
-997.6489128230604
-997.7800450339764
-997.836126354806
-997.8549169111365
-997.8841934266684
-997.9418929310012
-997.9718045989669
-997.9539046838152
-998.0784910871484
-997.9632037612934
-998.0471726815898
-998.0450793337748
-997.7963708185488
-998.051260400339
-998.0474701796896
-997.9179526740136
-998.0667171191308
-997.8825771331236
-998.0623732979348
-997.7927242750123
-998.0283609444466
-997.9956941939096
-997.9211324615676
-997.8983429423558
-997.8499253467112
-997.9512688911188
-1024.626471156506
-997.9676895503508
-997.8266630281348
-997.8988500119927
-997.9085722196728
-997.8652780152294
-998.0291905695116
-997.9540832556348
-997.8943204705744
-998.0179288441108
-998.0189789717264
-998.0591962003556
-997.9341772292264
-997.8064159610136
-998.0939578118492
-998.0452483607432
-998.0681083441611
-998.0229589136244
-998.1471167114804
-997.8424076769726
-997.8525612233104
-997.932399438755
-997.9682063016992
-998.2071246020846
-997.9066256747628
-998.0222293309456
-998.0863239073584
-997.991504524226
-998.0424267174112
-998.1397511060572
-998.021116855968
-998.0167908715184
-998.102737002413
-998.0144580842108
-998.1581462854851
-997.915279072264
-998.0527184733012
-997.98143002071
-997.86263080279
-998.008181542899
-997.773032110912
-998.0001895395484
-997.9842908641106
-997.8783596954942
-998.0875841447212
-998.6836557103892
-997.8848420252868
-997.9858673911582
-998.0176519107384
-998.1451432231602
-998.0989552984532
-997.9786486017114
-998.0879188949228
-1005.3256764476534
-998.9938563961975
-1008.7350841137352
-998.2343543240152
-998.0700007382876
-1028.96384719686
-998.025029147366
-1005.590105118911
-1006.632814105938
-998.0623938694928
-998.3971616409444
-998.5732174935264
-1003.7456826587588
-1007.5359227100794
-1001.3227753738788
-998.7991567418812
-998.2341913935632
-998.173502425672
-998.1827996090204
-998.2975278113648
-998.3931058482044
-998.3182513015304
-998.2961014517156
-998.2907271199692
-998.3484978817792
-998.2846485349664
-998.2714148501548
-1000.1860361750686
-999.0447920788184
-998.3912212820252
-998.3189918007135
-999.4473867154258
-999.2485310856372
-998.3159090721084
-998.7542500418492
-998.271790975896
-998.3200961163396
-998.2881766125256
-1000.0707353915012
-998.3290069188512
-998.1892069127124
-998.008072021093
-998.30194207428
-998.8703433648276
-998.2701736329416
-998.0954680197376
-998.2979117484344
-998.403194765282
-998.0884734255576
-998.3407257334458
-1001.3516731551464
-998.0370979178392
-1001.7969583140756
-998.4438651838544
-998.44792565711
-1001.924459161042
-1000.1175398072422
-1011.1635569171956
-998.5084474106284
-998.4811991462126
-998.4652923673136
-998.5046024190784
-998.4507860206388
-998.4407930268897
-998.3995822103964
-998.37332944025
-998.443735849623
-998.5656831058895
-998.4241768080147
-998.5162439606888
-998.4404086308502
-998.5372273873614
-998.3094902858942
-998.4243805837432
-998.3753974568396
-998.2474159640124
-998.4808320484876
-998.4073649060936
-998.3904089093128
-998.4183784981482
-998.3144265974267
-998.390724000759
-998.4214244842252
-39.83614564046903
-998.3835837421998
-998.5136752445172
-998.5058501748914
-998.5204216627396
-998.4357905636446
-998.4950862438732
-998.3846173815252
-998.347980901381
-998.4137084672184
-998.4015881035236
-998.4424385095912
-998.3961247484436
-998.466923348582
-998.3759787606105
-998.4092237490778
-998.4406599844444
-998.4412908511272
-998.49864210941
-998.4241154042752
-998.4206099222438
-998.4391004718316
-998.4244691301502
-998.4897881189884
-998.5291217311697
-998.419161165897
-998.4041025986608
-998.4686652086236
-998.3318618001084
-998.4230648226554
-998.4117166621872
-998.441119073752
-998.4039594523224
-998.2757778018888
-998.4722446911146
-998.36951302331
-998.3815788437782
-998.3612645681744
-998.4008050073012
-998.3562805596252
-998.3658655509372
-998.3164040226312
-998.4427540525782
-998.3803167805686
-998.4472680399984
-998.384696940926
-998.3823396861708
-998.457833712524
-998.438877630718
-1017.4122209055907
-998.25336673764
-998.3268980113484
-998.2658893116852
-998.3646595782146
-998.2894251145829
-998.2888366141586
-998.2481624762144
-998.3297600110474
-998.2973882547616
-998.3466982890504
-998.1791178499392
-997.9444416469784
-998.2612098575984
-998.2254797288476
-998.2738840024078
-1002.0754646352548
-1040.4895685238826
-1000.6677235762364
-1020.1320029538084
-997.0332645068372
-997.4168373218528
-997.4657488136412
-1001.083060560758
-996.9231494894484
-996.8949918607378
-996.653013826143
-998.0373090408916
-19.18761429172877
-995.7453185518194
-997.0890580828692
-493.1492562792063
-996.5931752655677
-997.13675549125
-997.0804222659692
-997.1383948596828
-997.1813012370586
-11.88176450810233
-0.6997484676137933
-1011.8330456753138
-994.456462807458
-986.6442308457288
-983.4007543302253
-989.7720392575576
-984.8573574134524
-982.1262232851276
-983.3257530455712
-16.850410971044724
-992.545247022142
-996.870853258459
-997.074781310998
-987.380775909318
-983.3105519810504
-988.8724139053724
-1022.7643993555292
-42.4035250498562
-35.36397667224223
-38.74930557052922
-996.4473784822046
-996.3916335497302
-996.4564145250168
-996.3649559252414
-994.6958311291372
-992.8331354752164
-996.471911743564
-989.6494410299548
-997.1024183753608
-998.1079125093268
-996.5500626558484
-996.1401201359786
-982.7387773292488
-996.8808038654656
-996.343611893916
-996.414567617572
-1001.5172182942676
-998.1911794892974
-992.0196680404908
-998.1084721233192
-998.0868088626876
-996.3186779762192
-36.73099893363176
-996.9605964824988
-988.3636326466776
-995.0594845148696
-996.4390350115356
-995.3307891950705
-996.3335947954712
-999.2010884651424
-37.21516124333264
-991.3265973504608
-993.5922764470016
-992.3757312419488
-997.0747357138508
-996.3695854821412
-998.445622606962
-998.530442672415
-996.4040415963284
-30.40313783040625
-1008.73214244494
-996.3289397368068
-996.3118210877068
-1026.1377891611255
-996.4074450293596
-996.4077610123168
-993.9001855522654
