step
10
67
85
171
181
191
266
366
384
396
406
413
419
425
466
474
480
490
500
536
546
553
562
569
575
580
590
595
604
615
714
731
741
749
754
765
771
778
784
794
894
910
918
1018
1028
1038
1075
1080
1100
1106
1119
1129
1229
1239
1248
1257
1267
1288
1322
1343
1367
1390
1490
1500
1510
1520
1530
1540
1550
1650
1656
1664
1687
1787
1804
1812
1832
1857
1957
1963
1972
1982
1992
2016
2024
2077
2087
2097
2148
2158
2168
2178
2189
2199
2209
2216
2223
2241
2251
2273
2278
2378
2402
2502
2521
2531
2555
2573
2581
2591
2610
2617
2627
2645
2655
2665
2675
2685
2695
2701
2711
2721
2731
2741
2749
2759
2768
2797
2815
2825
2841
2851
2871
2877
2879
2913
2923
2933
2943
2949
2965
2982
3000
3019
3029
3049
3059
3079
3101
3111
3121
3131
3141
3151
3161
3171
3181
3186
3196
3257
3267
3277
3287
3297
3307
3317
3417
3427
3444
3454
3482
3492
3592
3602
3618
3628
3638
3648
3658
3668
3678
3688
3693
3703
3719
3741
3841
3851
3861
3908
3918
3928
3945
3955
3971
3981
3997
4007
4024
4124
4134
4144
4244
4251
4340
4369
4382
4392
4410
4510
4520
4529
4540
4550
4571
4589
4602
4608
4625
4635
4655
4664
4725
4744
4762
4772
4782
4804
4815
4825
4836
4846
4865
4875
4892
4911
4921
4931
4950
4960
4970
4980
4991
5012
5022
5032
5048
5076
5091
5101
5105
5115
5125
5135
5145
5170
5180
5190
5200
5300
5309
5319
5329
5346
5356
5366
5376
5386
5396
5406
5416
5426
5434
5455
5465
5475
5485
5495
5524
5534
5552
5562
5572
5577
5587
5687
5710
5720
5730
5758
5767
5777
5787
5822
5830
5930
5948
6048
6058
6079
6095
6105
6112
6122
6129
6139
6161
6181
6202
6212
6222
6232
6242
6249
6259
6269
6279
6289
6303
6310
6320
6330
6340
6367
6377
6397
6401
6411
6421
6431
6445
6455
6465
6475
6485
6495
6518
6528
6538
6548
6573
6590
6600
6610
6634
6655
6665
6675
6693
6752
6783
6796
6806
6816
6916
6939
6949
6980
7080
7090
7109
7119
7169
7185
7206
7229
7239
7257
7279
7289
7299
7324
7364
7374
7384
7395
7405
7426
7436
7452
7462
7489
7496
7518
7528
7550
7569
7579
7589
7595
7605
7615
7637
7669
7709
7719
7739
7760
7780
7804
7822
7855
7865
7965
7975
7985
7995
8029
8047
8057
8067
8098
8118
8128
8173
8183
8193
8222
8247
8268
8289
8299
8344
8354
8364
8374
8393
8403
8413
8432
8442
8449
8458
8481
8491
8510
8533
8543
8582
8592
8602
8636
8683
8783
8791
8807
8907
8917
8927
8937
9037
9043
9053
9070
9080
9093
9103
9114
9137
9147
9164
9174
9185
9200
9227
9237
9247
9268
9282
9302
9342
9442
9469
9525
9545
9555
9565
9575
9585
9595
9617
9709
9719
9736
9746
9756
9766
9794
9831
9873
9883
9906
9923
9929
9971
9977
9987
9997
10050
10060
10078
10088
10098
10120
10143
10153
10163
10173
10207
10221
10259
10281
10300
10302
10312
10322
10332
10361
10378
10388
10421
10431
10441
10460
10560
10570
10604
10614
10624
10634
10652
10676
10695
10715
10740
10764
10774
10784
10802
10812
10865
10875
10892
10902
10912
10922
10932
10957
10994
11004
11042
11052
11062
11072
11092
11119
11145
11165
11188
11208
11225
11243
11258
11268
11278
11288
11314
11324
11360
11401
11407
11433
11443
11459
11469
